Matricule,Type_Contrat,Service,Type_Absence,Date_Debut,Date_Fin,Duree_Jours,Valide,Commentaire_RH
208ac4d1680a,alternant,Épargne & Placements,Maladie,21/11/2024,24.11.2024,4,Y,URGENT
814dd660e7ef,cdi,Épargne & Placements,FORMATION,28/10/2024,30/10/24,3,OUI,URGENT
814dd660e7ef,cdi,Épargne & Placements,MALADIE,02.06.2025,03-06-2025,2,N,RAS
814dd660e7ef,cdi,Épargne & Placements,rtt,2026-06-09,2026-06-09,1,N,En attente validation
814dd660e7ef,CDI,Épargne & Placements,Congé Payé,10/17/2025,25/10/25,9,1,
814dd660e7ef,CDI,Épargne & Placements,CP,06/27/2025,06-07-2025,10,0,A régulariser
814dd660e7ef,CDI,Épargne & Placements,Congé Payé,09/18/2024,22-09-2024,5,NON,En attente validation
814dd660e7ef,CDI,Épargne & Placements,Congé Payé,2026-05-23,2026-05-30,8,O,
814dd660e7ef,cdi,Épargne & Placements,MALADIE,2024-10-06,2024-10-10,5,O,Validé manager
814dd660e7ef,CDI,Épargne & Placements,Congé Payé,13.08.2025,2025-08-17,5,O,A régulariser
814dd660e7ef,CDI,Épargne & Placements,Formation,26/01/2026,29-01-2026,4,OUI,
814dd660e7ef,CDI,Épargne & Placements,Absent,04/08/2024,2024-08-04,1,O,
814dd660e7ef,cdi,Épargne & Placements,CONGE_PAYE,08.12.2025,2025-12-15,8,Y,
814dd660e7ef,cdi,Épargne & Placements,CP,31/03/24,04.04.2024,5,OUI,
814dd660e7ef,CDI,Épargne & Placements,rtt,26-11-2024,26-11-2024,1,NON,A régulariser
814dd660e7ef,CDI,Épargne & Placements,CONGE_PAYE,29/12/2025,04.01.2026,7,0,En attente validation
814dd660e7ef,cdi,,MALADIE,13.05.2025,17/05/25,5,0,En attente validation
814dd660e7ef,CDI,Épargne & Placements,CP,2025-10-02,09.10.2025,8,O,Certificat fourni
814dd660e7ef,CDI,Épargne & Placements,Congé Payé,20/06/25,06/24/2025,5,0,En attente validation
814dd660e7ef,cdi,Épargne & Placements,CP,01/23/2026,2026-01-29,7,NON,
814dd660e7ef,cdi,Épargne & Placements,CONGE_PAYE,01/07/2025,10-07-2025,10,NON,A régulariser
814dd660e7ef,cdi,Épargne & Placements,rtt,28-04-2026,28/04/26,1,Y,A régulariser
814dd660e7ef,cdi,Épargne & Placements,Formation,24-05-2026,27.05.2026,4,1,URGENT
814dd660e7ef,cdi,Épargne & Placements,CONGE_PAYE,2026-05-02,08.05.2026,7,N,
814dd660e7ef,CDI,Épargne & Placements,rtt,2024-04-19,19-04-2024,1,NON,
814dd660e7ef,CDI,Épargne & Placements,Maladie,12-12-2024,12/13/2024,2,0,
814dd660e7ef,cdi,Épargne & Placements,Formation,2024-07-24,28/07/2024,5,O,RAS
814dd660e7ef,cdi,Épargne & Placements,rtt,17/10/24,17/10/2024,1,N,En attente validation
814dd660e7ef,CDI,Épargne & Placements,MALADIE,13/11/25,14.11.2025,2,NON,Validé manager
814dd660e7ef,CDI,Épargne & Placements,FORMATION,01/25/2024,2024-01-29,5,Y,Validé manager
814dd660e7ef,cdi,Épargne & Placements,rtt,28.05.2025,28/05/2025,1,0,A régulariser
814dd660e7ef,CDI,Épargne & Placements,RTT,12/10/2025,12.10.2025,1,Y,
c04fbf862b71,cdi,Crédit Immobilier,CONGE_PAYE,07.01.2026,11.01.2026,5,O,RAS
c04fbf862b71,CDI,,CP,25-01-2026,2026-01-30,6,Y,URGENT
c04fbf862b71,CDI,Crédit Immobilier,RTT,27/09/25,09/27/2025,1,N,Validé manager
c04fbf862b71,CDI,Crédit Immobilier,Absent,25-08-2024,25.08.2024,1,O,
c04fbf862b71,cdi,Crédit Immobilier,rtt,2026-04-18,04/18/2026,1,1,En attente validation
c04fbf862b71,cdi,Crédit Immobilier,MALADIE,01/11/2024,04-11-2024,4,NON,
c04fbf862b71,CDI,Crédit Immobilier,rtt,01/24/2026,01/24/2026,1,OUI,
c04fbf862b71,CDI,Crédit Immobilier,Formation,04-11-2024,2024-11-05,2,0,
c04fbf862b71,CDI,Crédit Immobilier,CP,2026-05-15,22-05-2026,8,Y,A régulariser
c04fbf862b71,CDI,Crédit Immobilier,CONGE_PAYE,2024-08-30,03-09-2024,5,O,
c04fbf862b71,CDI,Crédit Immobilier,rtt,11/22/2025,22-11-2025,1,0,A régulariser
c04fbf862b71,CDI,Crédit Immobilier,MALADIE,06.02.2026,08.02.2026,3,Y,RAS
c04fbf862b71,cdi,Crédit Immobilier,Formation,25-11-2025,27/11/25,3,Y,
c04fbf862b71,cdi,Crédit Immobilier,CONGE_PAYE,31.10.2024,08-11-2024,9,1,
c04fbf862b71,cdi,Crédit Immobilier,RTT,28/11/24,2024-11-28,1,0,Validé manager
c04fbf862b71,cdi,Crédit Immobilier,Congé Payé,10.06.2025,06/15/2025,6,N,
c04fbf862b71,CDI,Crédit Immobilier,CONGE_PAYE,09/28/2025,05.10.2025,95,0,
c04fbf862b71,CDI,Crédit Immobilier,rtt,21.01.2025,2025-01-21,1,OUI,
c04fbf862b71,CDI,Crédit Immobilier,Maladie,08.04.2024,12-04-2024,5,0,Certificat fourni
c04fbf862b71,CDI,Crédit Immobilier,Formation,2025-08-24,08/28/2025,5,O,En attente validation
c04fbf862b71,cdi,Crédit Immobilier,Formation CFA,06/25/2024,28/06/24,4,Y,En attente validation
c04fbf862b71,cdi,Crédit Immobilier,Absent,2024-07-29,29/07/24,1,N,URGENT
c04fbf862b71,CDI,Crédit Immobilier,Maladie,02/16/2026,16-02-2026,1,1,En attente validation
c04fbf862b71,cdi,Crédit Immobilier,CONGE_PAYE,14-02-2026,19/02/2026,6,Y,RAS
c04fbf862b71,CDI,Crédit Immobilier,Formation,18-07-2024,2024-07-20,3,Y,RAS
c04fbf862b71,CDI,Crédit Immobilier,rtt,01/06/2024,05/28/2024,1,O,RAS
c04fbf862b71,CDI,Crédit Immobilier,CONGE_PAYE,18/02/2026,02/22/2026,5,Y,
c04fbf862b71,CDI,Crédit Immobilier,FORMATION,2024-06-28,29-06-2024,2,OUI,
c04fbf862b71,cdi,Crédit Immobilier,CP,11.06.2024,19/06/2024,9,N,En attente validation
bc7caf4a7bd1,CDI,Conformité KYC,CP,25-08-2025,2025-09-01,8,N,Certificat fourni
bc7caf4a7bd1,cdi,Conformité KYC,rtt,28/06/2025,28-06-2025,1,0,En attente validation
bc7caf4a7bd1,CDI,Conformité KYC,MALADIE,21/03/2025,22/03/25,2,1,A régulariser
bc7caf4a7bd1,CDI,Conformité KYC,Congé Payé,02/02/2026,07.02.2026,6,O,En attente validation
bc7caf4a7bd1,CDI,Conformité KYC,Formation CFA,26/08/24,27.08.2024,2,N,
bc7caf4a7bd1,cdi,Conformité KYC,Congé Payé,12-02-2025,17/02/25,6,1,Validé manager
bc7caf4a7bd1,CDI,Conformité KYC,CP,28.03.2024,01.04.2024,5,1,
bc7caf4a7bd1,cdi,Conformité KYC,Congé Payé,05-01-2025,11-01-2025,7,NON,A régulariser
bc7caf4a7bd1,CDI,Conformité KYC,Maladie,14.09.2025,09/18/2025,5,0,Validé manager
bc7caf4a7bd1,CDI,,RTT,22/01/2026,22.01.2026,1,1,
bc7caf4a7bd1,cdi,Conformité KYC,Maladie,06/14/2025,06/18/2025,120,N,RAS
bc7caf4a7bd1,CDI,Conformité KYC,Congé Payé,18-05-2024,2024-05-22,5,OUI,RAS
bc7caf4a7bd1,cdi,Conformité KYC,rtt,16.06.2025,16/06/2025,1,1,Certificat fourni
bc7caf4a7bd1,CDI,Conformité KYC,RTT,25/02/25,25.02.2025,1,O,
bc7caf4a7bd1,CDI,Conformité KYC,CP,18/04/2025,22/04/2025,95,NON,RAS
bc7caf4a7bd1,CDI,Conformité KYC,rtt,22-12-2024,22/12/24,1,0,
bc7caf4a7bd1,cdi,Conformité KYC,Congé Payé,13.08.2024,2024-08-18,6,0,
bc7caf4a7bd1,CDI,Conformité KYC,CONGE_PAYE,13.04.2026,19/04/2026,7,0,Certificat fourni
bc7caf4a7bd1,CDI,Conformité KYC,MALADIE,20/03/2026,24.03.2026,5,OUI,En attente validation
bc7caf4a7bd1,CDI,Conformité KYC,rtt,26/03/2024,22-03-2024,1,1,A régulariser
bc7caf4a7bd1,cdi,Conformité KYC,Congé Payé,20-04-2026,2026-04-25,6,O,URGENT
bc7caf4a7bd1,CDI,Conformité KYC,MALADIE,09/08/2025,09.08.2025,1,NON,RAS
4ed6d8faffc2,cdd,Crédit Immobilier,RTT,02.04.2024,2024-04-02,1,1,Certificat fourni
4ed6d8faffc2,CDD,Crédit Immobilier,Congé Payé,15.01.2024,01/21/2024,7,N,
4ed6d8faffc2,CDD,Crédit Immobilier,CP,13/01/2024,18/01/24,6,OUI,
4ed6d8faffc2,CDD,Crédit Immobilier,MALADIE,28-05-2024,05/28/2024,1,0,Certificat fourni
4ed6d8faffc2,cdd,,CP,01/20/2024,29/01/24,10,OUI,A régulariser
4ed6d8faffc2,cdd,Crédit Immobilier,rtt,05/08/2024,05-08-2024,1,O,URGENT
4ed6d8faffc2,CDD,Crédit Immobilier,Formation,26/03/2024,30.03.2024,5,O,Certificat fourni
4ed6d8faffc2,cdd,,rtt,25/06/24,06/25/2024,1,OUI,Certificat fourni
4ed6d8faffc2,cdd,Crédit Immobilier,CP,07/02/2024,16.02.2024,10,OUI,RAS
4ed6d8faffc2,CDD,Crédit Immobilier,FORMATION,2024-03-24,27/03/24,4,1,
4ed6d8faffc2,cdd,Crédit Immobilier,MALADIE,09/06/2024,11-06-2024,3,Y,URGENT
4ed6d8faffc2,CDD,Crédit Immobilier,RTT,28.02.2024,28/02/24,1,NON,
4ed6d8faffc2,CDD,Crédit Immobilier,RTT,22/07/2024,07/22/2024,1,N,RAS
4ed6d8faffc2,CDD,Crédit Immobilier,Formation CFA,2024-07-12,07/15/2024,4,1,RAS
4ed6d8faffc2,CDD,Crédit Immobilier,RTT,28/04/24,2024-04-28,1,0,
4ed6d8faffc2,cdd,Crédit Immobilier,Formation,31.07.2024,03-08-2024,4,OUI,
4ed6d8faffc2,CDD,,MALADIE,25.01.2024,01/26/2024,2,OUI,URGENT
4ed6d8faffc2,cdd,Crédit Immobilier,rtt,27/04/24,27/04/24,1,N,Validé manager
4ed6d8faffc2,cdd,Crédit Immobilier,rtt,2024-05-26,05/26/2024,1,O,En attente validation
4ed6d8faffc2,CDD,Crédit Immobilier,Formation CFA,07/25/2024,07/28/2024,4,O,
4ed6d8faffc2,cdd,Crédit Immobilier,Maladie,13/01/2024,01/13/2024,1,O,Certificat fourni
4ed6d8faffc2,CDD,Crédit Immobilier,CP,09.03.2024,18/03/24,10,N,URGENT
4ed6d8faffc2,CDD,Crédit Immobilier,Formation CFA,11/04/2024,2024-04-13,3,NON,URGENT
4ed6d8faffc2,CDD,Crédit Immobilier,rtt,2024-01-25,25/01/24,1,N,
4ed6d8faffc2,cdd,Crédit Immobilier,CONGE_PAYE,2024-01-28,02-02-2024,6,1,A régulariser
fa481ecc15bc,INTERIMAIRE,Recouvrement,Congé Payé,01.03.2025,2025-03-07,7,1,
fa481ecc15bc,Intérimaire,Recouvrement,CP,04/03/2025,09-03-2025,6,N,
fa481ecc15bc,Intérimaire,Recouvrement,rtt,05/02/2025,31-01-2025,1,Y,A régulariser
fa481ecc15bc,INTERIMAIRE,Recouvrement,Maladie,09/02/2025,2025-02-12,4,NON,
fa481ecc15bc,Interimaire,Recouvrement,CONGE_PAYE,2024-12-05,13.12.2024,9,OUI,
fa481ecc15bc,Intérimaire,Recouvrement,RTT,2024-10-26,26/10/2024,1,0,RAS
fa481ecc15bc,Interimaire,Recouvrement,Congé Payé,26/11/2024,2024-12-04,9,OUI,Validé manager
fa481ecc15bc,Interimaire,Recouvrement,rtt,17.01.2025,01/17/2025,1,NON,Validé manager
fa481ecc15bc,Interimaire,Recouvrement,rtt,25.01.2025,25.01.2025,1,OUI,
fa481ecc15bc,Interimaire,Recouvrement,Congé Payé,2025-04-07,2025-04-11,5,1,
fa481ecc15bc,Intérimaire,Recouvrement,MALADIE,29.08.2024,31.08.2024,3,NON,En attente validation
fa481ecc15bc,Interimaire,Recouvrement,Maladie,2024-11-16,2024-11-19,4,1,RAS
fa481ecc15bc,Interimaire,Recouvrement,CONGE_PAYE,27-08-2024,2024-09-05,10,Y,RAS
fa481ecc15bc,Interimaire,Recouvrement,MALADIE,02-02-2025,2025-02-05,4,OUI,RAS
fa481ecc15bc,Interimaire,Recouvrement,CONGE_PAYE,30/10/2024,08/11/2024,10,1,A régulariser
fa481ecc15bc,Intérimaire,Recouvrement,RTT,27/09/2024,27/09/2024,1,NON,Certificat fourni
fa481ecc15bc,Intérimaire,Recouvrement,Congé Payé,15.10.2024,24/10/2024,10,1,Certificat fourni
fa481ecc15bc,Intérimaire,Recouvrement,CP,29/08/24,02-09-2024,5,1,
fa481ecc15bc,INTERIMAIRE,Recouvrement,rtt,25/02/25,25.02.2025,1,OUI,A régulariser
fa481ecc15bc,INTERIMAIRE,Recouvrement,RTT,26/02/2025,2025-02-26,1,N,En attente validation
fa481ecc15bc,Intérimaire,Recouvrement,CONGE_PAYE,2025-03-11,20.03.2025,10,0,RAS
fa481ecc15bc,Interimaire,Recouvrement,CP,24/12/24,02-01-2025,10,1,
fa481ecc15bc,INTERIMAIRE,Recouvrement,MALADIE,22/01/2025,01/26/2025,5,0,Certificat fourni
fa481ecc15bc,Interimaire,Recouvrement,MALADIE,20/03/25,23/03/25,4,OUI,URGENT
fa481ecc15bc,INTERIMAIRE,Recouvrement,CONGE_PAYE,03/18/2025,27/03/25,10,O,
e902689ee603,Intérimaire,Conformité KYC,MALADIE,16/05/2025,19/05/25,4,Y,Validé manager
e902689ee603,Interimaire,Conformité KYC,Congé Payé,15.01.2026,2026-01-20,6,1,En attente validation
e902689ee603,INTERIMAIRE,Conformité KYC,Formation,24-05-2026,26-05-2026,3,OUI,Certificat fourni
e902689ee603,Interimaire,Conformité KYC,MALADIE,07.05.2025,08-05-2025,2,OUI,
e902689ee603,Intérimaire,Conformité KYC,CP,12/26/2025,2026-01-02,8,1,
e902689ee603,Interimaire,Conformité KYC,Maladie,04.07.2025,08-07-2025,5,0,
e902689ee603,Intérimaire,Conformité KYC,MALADIE,2025-12-05,06/12/2025,2,N,En attente validation
e902689ee603,Intérimaire,Conformité KYC,CP,11/01/2026,15/01/26,5,O,
e902689ee603,Intérimaire,Conformité KYC,MALADIE,16.03.2026,20.03.2026,5,O,
e902689ee603,Interimaire,Conformité KYC,Formation,25-11-2025,2025-11-26,2,NON,Validé manager
e902689ee603,Interimaire,Conformité KYC,Maladie,06/04/2025,2025-04-08,3,O,URGENT
e902689ee603,Intérimaire,Conformité KYC,CONGE_PAYE,18/02/2025,2025-02-24,7,0,Validé manager
e902689ee603,Intérimaire,Conformité KYC,RTT,12.06.2026,12-06-2026,1,0,
e902689ee603,INTERIMAIRE,Conformité KYC,RTT,25.11.2025,25/11/25,1,O,URGENT
e902689ee603,Intérimaire,Conformité KYC,FORMATION,15/12/25,2025-12-13,2,OUI,En attente validation
e902689ee603,Intérimaire,Conformité KYC,CONGE_PAYE,14-05-2025,18.05.2025,5,O,URGENT
e902689ee603,INTERIMAIRE,Conformité KYC,Absent,09.02.2026,09/02/2026,1,OUI,Validé manager
e902689ee603,Interimaire,Conformité KYC,Formation,2025-12-28,2025-12-31,4,OUI,URGENT
e902689ee603,Intérimaire,Conformité KYC,CP,2026-06-06,2026-06-14,9,1,A régulariser
e902689ee603,Intérimaire,Conformité KYC,RTT,26.05.2025,26-05-2025,1,N,
e902689ee603,INTERIMAIRE,Conformité KYC,FORMATION,30.04.2025,02-05-2025,3,OUI,En attente validation
e902689ee603,INTERIMAIRE,Conformité KYC,FORMATION,2026-01-28,31.01.2026,120,NON,En attente validation
e349a88b7120,INTERIMAIRE,Recouvrement,CONGE_PAYE,25/03/2025,01/04/2025,8,NON,
e349a88b7120,Interimaire,Recouvrement,CONGE_PAYE,18/10/2024,27-10-2024,10,1,Certificat fourni
e349a88b7120,Interimaire,Recouvrement,Formation CFA,28/11/25,01.12.2025,4,Y,Validé manager
e349a88b7120,Intérimaire,Recouvrement,FORMATION,25.12.2025,12/27/2025,3,1,En attente validation
e349a88b7120,Interimaire,Recouvrement,Absent,2024-12-10,2024-12-10,1,N,
e349a88b7120,Interimaire,Recouvrement,Maladie,11/16/2024,20.11.2024,5,1,Certificat fourni
e349a88b7120,INTERIMAIRE,Recouvrement,Congé Payé,10/09/2024,15/09/2024,6,NON,RAS
e349a88b7120,Intérimaire,Recouvrement,Formation,24.05.2025,27.05.2025,4,OUI,A régulariser
e349a88b7120,Interimaire,Recouvrement,Congé Payé,19-10-2024,27/10/24,9,1,
e349a88b7120,Intérimaire,Recouvrement,MALADIE,04.06.2025,07/06/2025,4,N,En attente validation
e349a88b7120,INTERIMAIRE,Recouvrement,FORMATION,25/04/2024,2024-04-28,4,OUI,RAS
e349a88b7120,Intérimaire,Recouvrement,RTT,02/20/2025,02/20/2025,120,NON,URGENT
e349a88b7120,Intérimaire,Recouvrement,Absent,27/12/2025,2025-12-27,1,O,
e349a88b7120,INTERIMAIRE,Recouvrement,CONGE_PAYE,31/01/25,05.02.2025,6,Y,URGENT
e349a88b7120,Intérimaire,Recouvrement,RTT,27/01/25,01/27/2025,1,0,Certificat fourni
e349a88b7120,Intérimaire,Recouvrement,RTT,24/10/2025,2025-10-24,1,O,En attente validation
e349a88b7120,Interimaire,Recouvrement,CONGE_PAYE,09/18/2025,2025-09-27,10,1,
e349a88b7120,INTERIMAIRE,Recouvrement,MALADIE,25/02/2025,01.03.2025,5,0,URGENT
e349a88b7120,INTERIMAIRE,Recouvrement,CONGE_PAYE,2025-05-01,06-05-2025,6,N,Validé manager
e349a88b7120,Intérimaire,Recouvrement,FORMATION,26/08/2025,08/27/2025,2,OUI,RAS
e349a88b7120,Intérimaire,Recouvrement,Formation,29/04/25,01.05.2025,3,N,Certificat fourni
e349a88b7120,Intérimaire,Recouvrement,MALADIE,09/17/2024,09/20/2024,4,N,RAS
e349a88b7120,Intérimaire,Recouvrement,CONGE_PAYE,07/18/2025,22.07.2025,5,Y,A régulariser
e349a88b7120,Interimaire,Recouvrement,MALADIE,25.05.2024,26-05-2024,2,0,
e349a88b7120,Interimaire,Recouvrement,Maladie,04/01/2026,07.01.2026,4,Y,Certificat fourni
4275e01c69ac,cdi,Crédit Immobilier,Congé Payé,12.06.2026,19.06.2026,8,NON,
4275e01c69ac,cdi,Crédit Immobilier,Congé Payé,2024-11-09,14/11/2024,6,1,
4275e01c69ac,CDI,Crédit Immobilier,Formation CFA,26.01.2024,29-01-2024,4,N,RAS
4275e01c69ac,CDI,,CONGE_PAYE,01/18/2024,23.01.2024,6,1,
4275e01c69ac,cdi,Crédit Immobilier,Congé Payé,04.06.2024,10/06/2024,7,Y,En attente validation
4275e01c69ac,CDI,,Maladie,10.03.2025,2025-03-10,1,NON,RAS
4275e01c69ac,cdi,Crédit Immobilier,Maladie,08.01.2024,11/01/2024,4,N,URGENT
4275e01c69ac,cdi,Crédit Immobilier,FORMATION,26.03.2024,29-03-2024,4,N,En attente validation
4275e01c69ac,cdi,Crédit Immobilier,Formation CFA,24.03.2025,2025-03-28,5,OUI,
4275e01c69ac,cdi,Crédit Immobilier,CONGE_PAYE,28.06.2024,03-07-2024,6,Y,RAS
4275e01c69ac,cdi,Crédit Immobilier,rtt,26.07.2024,07/26/2024,1,O,En attente validation
4275e01c69ac,cdi,Crédit Immobilier,CONGE_PAYE,27/05/25,31/05/25,5,0,A régulariser
4275e01c69ac,cdi,Crédit Immobilier,rtt,04.02.2026,04/02/2026,1,Y,Certificat fourni
4275e01c69ac,cdi,Crédit Immobilier,CONGE_PAYE,10.08.2024,17.08.2024,-1,1,En attente validation
4275e01c69ac,CDI,Crédit Immobilier,Congé Payé,20.08.2025,25/08/25,6,1,A régulariser
4275e01c69ac,CDI,,Congé Payé,28/04/2025,05-05-2025,8,Y,RAS
4275e01c69ac,CDI,Crédit Immobilier,FORMATION,04/25/2025,29/04/25,5,Y,URGENT
4275e01c69ac,CDI,Crédit Immobilier,FORMATION,27.06.2025,2025-06-29,3,NON,
4275e01c69ac,cdi,Crédit Immobilier,Maladie,2024-06-03,04/06/2024,2,O,Certificat fourni
4275e01c69ac,cdi,Crédit Immobilier,CP,12-06-2025,06/19/2025,8,N,
4275e01c69ac,CDI,Crédit Immobilier,Formation CFA,27/07/2024,28/07/2024,2,OUI,RAS
4275e01c69ac,cdi,Crédit Immobilier,Congé Payé,12/12/2025,12/16/2025,5,O,Validé manager
4275e01c69ac,CDI,Crédit Immobilier,RTT,16/01/26,16/01/26,1,Y,En attente validation
4275e01c69ac,cdi,Crédit Immobilier,MALADIE,12/25/2024,2024-12-25,1,1,A régulariser
4275e01c69ac,cdi,Crédit Immobilier,Formation CFA,06/27/2025,28.06.2025,2,0,URGENT
4275e01c69ac,CDI,Crédit Immobilier,CP,09-06-2025,15/06/2025,7,OUI,RAS
4275e01c69ac,cdi,Crédit Immobilier,RTT,25-03-2025,2025-03-25,1,0,Certificat fourni
4275e01c69ac,CDI,Crédit Immobilier,rtt,07/26/2025,26.07.2025,1,1,
4275e01c69ac,cdi,Crédit Immobilier,Absent,2025-02-20,20/02/25,1,0,URGENT
a3a5e3238d7f,cdi,Recouvrement,RTT,24/07/25,24/07/2025,1,0,Validé manager
a3a5e3238d7f,CDI,Recouvrement,CONGE_PAYE,03/22/2024,28-03-2024,7,1,
a3a5e3238d7f,CDI,Recouvrement,CP,2025-09-06,2025-09-15,10,O,URGENT
a3a5e3238d7f,CDI,Recouvrement,FORMATION,18.11.2024,11/19/2024,2,OUI,
a3a5e3238d7f,CDI,Recouvrement,CP,22/05/2024,26.05.2024,5,Y,
a3a5e3238d7f,CDI,Recouvrement,rtt,24-04-2026,2026-04-24,1,NON,Certificat fourni
a3a5e3238d7f,CDI,Recouvrement,Formation CFA,19/05/26,23.05.2026,5,O,URGENT
a3a5e3238d7f,CDI,Recouvrement,Formation CFA,24-05-2026,2026-05-25,2,N,Validé manager
a3a5e3238d7f,CDI,Recouvrement,Congé Payé,2025-04-14,23/04/2025,10,NON,
a3a5e3238d7f,cdi,Recouvrement,Formation CFA,25-02-2025,28/02/25,4,1,
a3a5e3238d7f,CDI,Recouvrement,CONGE_PAYE,05-12-2024,13/12/24,9,1,Validé manager
a3a5e3238d7f,CDI,Recouvrement,rtt,27-05-2024,05/27/2024,1,O,
a3a5e3238d7f,CDI,Recouvrement,FORMATION,25.05.2025,29.05.2025,5,0,URGENT
a3a5e3238d7f,CDI,Recouvrement,Formation CFA,11.12.2024,13-12-2024,3,0,Validé manager
a3a5e3238d7f,cdi,Recouvrement,MALADIE,14/06/25,18/06/25,5,O,URGENT
a3a5e3238d7f,cdi,Recouvrement,CONGE_PAYE,2026-03-14,19/03/2026,6,0,Validé manager
a3a5e3238d7f,CDI,Recouvrement,MALADIE,13-02-2025,15/02/25,3,1,Certificat fourni
a3a5e3238d7f,CDI,Recouvrement,CP,22/05/2025,30/05/2025,9,N,Certificat fourni
a3a5e3238d7f,cdi,Recouvrement,rtt,26/05/25,26.05.2025,1,NON,A régulariser
a3a5e3238d7f,CDI,Recouvrement,CP,05-10-2024,2024-10-10,6,1,Validé manager
a3a5e3238d7f,cdi,Recouvrement,Maladie,14.12.2024,16/12/2024,3,Y,En attente validation
a3a5e3238d7f,cdi,Recouvrement,rtt,24-07-2025,24/07/2025,1,NON,
a3a5e3238d7f,CDI,Recouvrement,CP,16-05-2026,2026-05-23,8,N,A régulariser
a3a5e3238d7f,cdi,Recouvrement,CONGE_PAYE,2024-02-13,17.02.2024,5,N,URGENT
a3a5e3238d7f,cdi,Recouvrement,Formation,05-12-2025,2025-12-08,4,OUI,
a3a5e3238d7f,cdi,Recouvrement,MALADIE,26/06/24,06/26/2024,1,0,RAS
a3a5e3238d7f,cdi,Recouvrement,rtt,10.07.2024,2024-07-10,1,OUI,Certificat fourni
a3a5e3238d7f,CDI,Recouvrement,CONGE_PAYE,17-08-2025,26/08/25,10,OUI,En attente validation
a3a5e3238d7f,CDI,Recouvrement,RTT,23-11-2024,11/23/2024,1,1,URGENT
2c1bdd1027e7,cdd,Conformité KYC,Formation CFA,26/11/2025,2025-11-30,5,Y,URGENT
2c1bdd1027e7,cdd,Conformité KYC,CP,19-08-2025,2025-08-24,6,Y,URGENT
2c1bdd1027e7,CDD,Conformité KYC,rtt,28.04.2026,28/04/2026,120,O,
2c1bdd1027e7,CDD,Conformité KYC,Maladie,14/04/26,16/04/2026,3,NON,Certificat fourni
2c1bdd1027e7,CDD,Conformité KYC,MALADIE,15-11-2025,11/16/2025,2,NON,
2c1bdd1027e7,CDD,Conformité KYC,Congé Payé,21/03/26,30/03/26,10,N,
2c1bdd1027e7,CDD,Conformité KYC,rtt,2025-01-01,01/01/2025,1,O,A régulariser
2c1bdd1027e7,CDD,Conformité KYC,Formation,02/24/2025,27.02.2025,4,0,RAS
2c1bdd1027e7,CDD,Conformité KYC,Absent,26.05.2025,26/05/2025,1,0,A régulariser
2c1bdd1027e7,cdd,Conformité KYC,CONGE_PAYE,2025-05-12,17/05/25,6,NON,
2c1bdd1027e7,CDD,Conformité KYC,Congé Payé,16/07/25,20/07/25,5,0,RAS
2c1bdd1027e7,CDD,Conformité KYC,Formation,16/04/2026,2026-04-18,120,NON,En attente validation
2c1bdd1027e7,cdd,Conformité KYC,FORMATION,28/03/2025,30/03/25,3,OUI,RAS
2c1bdd1027e7,CDD,Conformité KYC,rtt,24-01-2026,24.01.2026,1,1,A régulariser
2c1bdd1027e7,CDD,Conformité KYC,MALADIE,01.03.2025,01/03/2025,1,OUI,RAS
2c1bdd1027e7,CDD,Conformité KYC,CP,01.04.2025,2025-04-08,8,OUI,En attente validation
2c1bdd1027e7,cdd,Conformité KYC,RTT,08/17/2025,2025-08-17,1,OUI,URGENT
2c1bdd1027e7,CDD,Conformité KYC,MALADIE,17.04.2025,04/21/2025,5,1,URGENT
2c1bdd1027e7,cdd,Conformité KYC,MALADIE,2025-02-25,26/02/25,2,1,Validé manager
2c1bdd1027e7,CDD,Conformité KYC,rtt,27/02/25,2025-02-27,1,1,Validé manager
2c1bdd1027e7,cdd,Conformité KYC,RTT,27-05-2025,27-05-2025,1,N,Certificat fourni
2c1bdd1027e7,cdd,Conformité KYC,MALADIE,29.04.2025,29/04/25,1,0,Validé manager
2c1bdd1027e7,cdd,Conformité KYC,MALADIE,07/14/2025,2025-07-18,5,NON,En attente validation
2c1bdd1027e7,CDD,Conformité KYC,Formation,03/24/2025,26/03/2025,3,OUI,A régulariser
2c1bdd1027e7,cdd,Conformité KYC,CP,01/10/2025,06-10-2025,6,OUI,
2c1bdd1027e7,cdd,Conformité KYC,Formation CFA,03/26/2026,27/03/26,2,NON,En attente validation
2c1bdd1027e7,cdd,Conformité KYC,CP,15.04.2025,19/04/2025,5,N,Certificat fourni
8685352c6c3b,CDI,Conformité KYC,CONGE_PAYE,12/04/2025,18.04.2025,7,1,RAS
8685352c6c3b,cdi,Conformité KYC,Formation,24/06/25,28.06.2025,5,NON,En attente validation
8685352c6c3b,CDI,Conformité KYC,Formation CFA,2025-01-28,2025-01-31,4,N,URGENT
8685352c6c3b,CDI,Conformité KYC,rtt,24/11/2025,24.11.2025,1,1,A régulariser
8685352c6c3b,cdi,Conformité KYC,rtt,07/25/2024,25-07-2024,1,Y,
8685352c6c3b,cdi,Conformité KYC,Maladie,10/03/2025,2025-03-14,5,N,A régulariser
8685352c6c3b,CDI,Conformité KYC,Maladie,25/07/2025,2025-07-28,4,0,Certificat fourni
8685352c6c3b,cdi,Conformité KYC,CONGE_PAYE,17.10.2025,22-10-2025,6,N,RAS
